"x"
4,87463717340957
2,6074487810729
2,19386230215502
1,43799294807406
1,2077869448247
1,09546664569294
0,833869682523257
0,471459847924138
0,390307151489202
0,268608002365965
0,179656134244309
0,157436412723303
0,138344561611017
0,0847302167165934
0,053954064890522
0,0044391302825065
